task,repeat,fold,selected_epoch,selected_steps,refit_steps,best_validation_r2,n_outer_train,n_test,R2,RMSE
static_dielectric_const,2,2,76,1672,2052,0.884569969118213,860,217,0.852044136092126,0.11119238895263345
static_dielectric_const,2,3,57,1254,1539,0.8837575494036842,859,218,0.8294612977446485,0.16242919472427544
static_dielectric_const,2,4,84,1848,2268,0.8112061027960535,864,213,0.8334051232514254,0.14684610813785404
static_dielectric_const,2,5,57,1254,1539,0.8605160626348656,862,215,0.9338120897458027,0.08774902910839219
static_dielectric_const,3,1,124,2728,3348,0.7839346446352847,862,215,0.7890604384201324,0.17428473025682534
static_dielectric_const,3,2,86,1892,2322,0.9293960936741572,862,215,0.8360001431452294,0.14478434975667118
static_dielectric_const,3,3,115,2530,3105,0.9224196253070363,861,216,0.7528998785173897,0.1219049766111991
static_dielectric_const,3,4,166,3652,4482,0.912394744303686,861,216,0.7848814153554087,0.17736113097589595
static_dielectric_const,3,5,161,3542,4347,0.8706199825606246,862,215,0.7267257460601788,0.1624229748892409
thermal_conductivity,1,1,195,4290,5265,0.9028829214288656,853,217,0.6897426740795465,0.03730208128362192
thermal_conductivity,1,2,189,4158,5103,0.80979659768793,858,212,0.7914870304875897,0.027439694561955365
thermal_conductivity,1,3,177,3894,4779,0.8352723902524801,856,214,0.8479603736976297,0.027194577874236986
thermal_conductivity,1,4,37,814,999,0.8085992086224442,855,215,0.7401120625592701,0.033156162855070094
thermal_conductivity,1,5,136,2992,3672,0.7880782036148404,858,212,0.7638931271774205,0.031633937458986905
thermal_conductivity,2,1,62,1364,1674,0.7868425975665326,851,219,0.7374182380232926,0.034714760342876544
thermal_conductivity,2,2,108,2376,2916,0.8744239518896916,856,214,0.7562409807808859,0.030715157194741844
thermal_conductivity,2,3,175,3850,4725,0.8442122602012317,858,212,0.7720929856598698,0.02625103433665925
thermal_conductivity,2,4,78,1716,2106,0.8273413929700785,858,212,0.8174715939839147,0.02909465912131762
thermal_conductivity,2,5,157,3454,4239,0.789442114368448,857,213,0.8365027728093132,0.029296718382803233
thermal_conductivity,3,1,153,3366,4131,0.8235861399328372,855,215,0.8467770054560058,0.028410817096672175
thermal_conductivity,3,2,74,1628,1998,0.8345035028607425,856,214,0.7585266654586389,0.03349503072705834
thermal_conductivity,3,3,143,3146,3861,0.8737004705358116,858,212,0.7898654317522069,0.027355397383640685
thermal_conductivity,3,4,130,2860,3510,0.857219060092704,858,212,0.7978992690720441,0.02754486917086764
thermal_conductivity,3,5,200,4400,5400,0.8482780061993154,853,217,0.7791794268707799,0.03072576654666986
thermal_diffusivity,1,1,105,2310,2835,0.7804197213565157,853,216,0.7553392036011002,1.0929479702552486e-08
thermal_diffusivity,1,2,158,3476,4266,0.8758366243320482,857,212,0.7842700381405721,8.856427503114016e-09
thermal_diffusivity,1,3,41,902,1107,0.7214193747300357,855,214,0.7780653406936957,9.780909798906104e-09
thermal_diffusivity,1,4,130,2860,3510,0.7937611021833876,854,215,0.7557065898935511,1.0011169675207791e-08
thermal_diffusivity,1,5,95,2090,2565,0.7631512924718962,857,212,0.7037066934522619,9.881495164607428e-09
thermal_diffusivity,2,1,187,4114,5049,0.8475830150268521,851,218,0.8179724048950209,8.91030630221507e-09
thermal_diffusivity,2,2,74,1628,1998,0.8571336274810586,854,215,0.6418834739150674,1.1188714724357212e-08
thermal_diffusivity,2,3,139,3058,3753,0.7574298804965518,857,212,0.6966087843973287,8.383828852723118e-09
thermal_diffusivity,2,4,82,1804,2214,0.7933814464808957,857,212,0.7885059202922985,1.1575258221744033e-08
thermal_diffusivity,2,5,57,1254,1539,0.7286726375590624,857,212,0.7858585482240594,8.716070190210322e-09
thermal_diffusivity,3,1,89,1958,2403,0.7047412488315594,855,214,0.6714499200377881,1.4932157129601836e-08
thermal_diffusivity,3,2,89,1958,2403,0.7555334568456779,855,214,0.6795274008572675,9.280175372852553e-09
thermal_diffusivity,3,3,112,2464,3024,0.7729039278316241,857,212,0.6731739228237876,9.906225325505525e-09
thermal_diffusivity,3,4,165,3630,4455,0.8072455841224782,857,212,0.8390115598913481,8.685969236636704e-09
thermal_diffusivity,3,5,199,4378,5373,0.8557662300034204,852,217,0.7530107834792539,8.562133760923012e-09
volume_expansion,1,1,22,484,594,0.5467225452336496,854,222,0.6348389859431364,9.164592380025875e-05
